,name,timestamp,price,volume,market_cap_x,date,SMA_50,SMA_100,EMA_50,EMA_100,MACD,MACD_Signal,RSI,SMA_20,EMA_20,OBV,SIGNAL,circulating_supply,max_supply
2239,ripple,1633564800000,1.0783609291517349,4763213321.928321,50510105397.084496,2021-10-07 00:00:00,,,,,-0.011089937494585866,-0.03381812938171603,54.65074979299827,0.9927269921225775,1.0267598201864254,3.0,-0.033957302649137634,52841868447.0,100000000000.0
2240,ripple,1633651200000,1.0689411075660604,4109614452.9961433,50032615318.54273,2021-10-08 00:00:00,,,,,-0.006792108032552147,-0.028412925111883255,53.4811010624837,0.9927911345797931,1.0307770856511524,4.0,-0.028492124888004625,52841868447.0,100000000000.0
2241,ripple,1633737600000,1.0614650033600554,3619180042.9510336,49574670484.36498,2021-10-09 00:00:00,,,,,-0.003943844168103894,-0.023519108923127384,52.52036429560646,0.9920737489470479,1.0336997444805718,5.0,-0.023559261962696774,52841868447.0,100000000000.0
2242,ripple,1633824000000,1.164184622292562,5215457308.273685,54500306202.6913,2021-10-10 00:00:00,1.0939504883667228,,1.0813182650946753,,0.0065268033233656375,-0.01750992647382878,62.490627202291456,0.9978318970438236,1.0461268757007613,4.0,-0.01751931684294816,52841868447.0,100000000000.0
2243,ripple,1633910400000,1.1360668412266464,5873832688.556178,53174487201.32791,2021-10-11 00:00:00,1.0922770613963666,,1.083465268080243,,0.012412908670986766,-0.011525359444865671,58.847774551329046,1.0085376217944981,1.0546925867032266,3.0,-0.0115147927391476,52841868447.0,100000000000.0
2244,ripple,1633996800000,1.1330371883980321,5387182320.602415,52826755743.18047,2021-10-12 00:00:00,1.0904448298740865,,1.0854092649554505,,0.01664139031403722,-0.005892009493085094,58.4523847536021,1.0218506362187776,1.062153977340827,4.0,-0.005869959320860075,52841868447.0,100000000000.0
2245,ripple,1634083200000,1.1014676454979804,4900506651.734668,51575328749.387634,2021-10-13 00:00:00,1.087498845521268,,1.086039005368883,,0.017246289713983787,-0.0012643496516713177,54.35422542893416,1.0270730062089188,1.065898136212937,5.0,-0.001237783432302253,52841868447.0,100000000000.0
2246,ripple,1634169600000,1.128457291689578,4776071703.094285,52904409166.68246,2021-10-14 00:00:00,1.0871504041297453,,1.0877024675775377,,0.019676695040177883,0.0029238592866985226,57.122023888302074,1.0334740567243297,1.071856151020236,6.0,0.0029515704823905196,52841868447.0,100000000000.0
2247,ripple,1634256000000,1.1323296666545746,4426576203.664879,53092666834.4863,2021-10-15 00:00:00,1.0863794619254028,,1.0894525538158528,,0.02166553032098273,0.006672193493555365,57.52002386073056,1.043043590427254,1.0776155334616015,7.0,0.006698983997419813,52841868447.0,100000000000.0
2248,ripple,1634342400000,1.145759547685495,6336537375.785692,53654404126.03082,2021-10-16 00:00:00,1.0873843851744387,,1.0916606712225054,,0.02404816351130523,0.010147387497105339,58.94337310503994,1.0532039197044805,1.0841054395781629,6.0,0.010172246657909991,52841868447.0,100000000000.0
2249,ripple,1634428800000,1.1385957390003698,5199617764.454336,53515008800.351616,2021-10-17 00:00:00,1.0865446760634163,,1.093501262115755,,0.025069373853498833,0.013131784768384037,57.83026111387942,1.0628453396522963,1.0892949919040873,7.0,0.013154025580751018,52841868447.0,100000000000.0
2250,ripple,1634515200000,1.0925155626661034,4324902488.195447,51215070062.497025,2021-10-18 00:00:00,1.08542527558568,,1.0934626072353764,,0.021907865053868658,0.014887000825480962,51.140321924552055,1.0713328796407038,1.0896017129290412,8.0,0.014905899662585199,52841868447.0,100000000000.0
2251,ripple,1634601600000,1.0812358492867855,4174250709.2106714,51082154781.4788,2021-10-19 00:00:00,1.084168940862017,,1.0929831265315102,,0.0182814309947954,0.01556588685934385,49.62692448863361,1.080485533260536,1.0888049640107311,9.0,0.015581347127680776,52841868447.0,100000000000.0
2252,ripple,1634688000000,1.0943871012139437,3583236811.93044,51167582884.696075,2021-10-20 00:00:00,1.0839328981852328,,1.093038184362194,,0.01628097505102377,0.015708904497679834,51.43159168285331,1.0887968953190048,1.0893365961253227,10.0,0.015721329281334902,52841868447.0,100000000000.0
2253,ripple,1634774400000,1.1435470026599415,4201205302.3442516,53654051903.943184,2021-10-21 00:00:00,1.0829716295667282,,1.0950189223346547,,0.018449715665686428,0.016257066731281154,57.55328207625401,1.0983244134232577,1.0944994919857627,9.0,0.01626718302865905,52841868447.0,100000000000.0
2254,ripple,1634860800000,1.0929614739451723,4665290692.849945,51293226624.23202,2021-10-22 00:00:00,1.0801937220577371,,1.0949382380840869,,0.0159033054159885,0.016186314468222624,50.49974934360855,1.1009163262958923,1.094353014077135,8.0,0.016194388679027782,52841868447.0,100000000000.0
2255,ripple,1634947200000,1.0934905806691104,4143499527.4525847,51357605672.02348,2021-10-23 00:00:00,1.0769170234130496,,1.0948814672050682,,0.013769228344590712,0.015702897243496244,50.56799052345569,1.103586106881613,1.094270877562085,9.0,0.015709256234726923,52841868447.0,100000000000.0
2256,ripple,1635033600000,1.095154986811329,3315966734.6826644,51425869926.66042,2021-10-24 00:00:00,1.072995075459836,,1.0948921934641374,,0.012073089495500566,0.014976935693897108,50.79777705293133,1.1055523206686781,1.0943550784429654,10.0,0.014981902491079136,52841868447.0,100000000000.0
2257,ripple,1635120000000,1.0849136418505294,3311243968.644989,50856627372.07209,2021-10-25 00:00:00,1.0696288499983975,,1.0945008777145842,,0.009789647329163653,0.013939478020950418,49.27979186548816,1.1076126409771612,1.0934558940055905,11.0,0.01394331392814273,52841868447.0,100000000000.0
2258,ripple,1635206400000,1.0958283643026163,3497945390.7252803,51540864623.922,2021-10-26 00:00:00,1.065575751996894,,1.0945529360121542,,0.008759752866483339,0.012903532990057002,50.961686319806006,1.1081350072964309,1.0936818435576883,10.0,0.01290649187850645,52841868447.0,100000000000.0
2259,ripple,1635292800000,1.105727143387618,4594057660.506596,52124585331.5793,2021-10-27 00:00:00,1.0598676859265779,,1.0949911402229566,,0.008642675446759451,0.012051361481397493,52.500068750612385,1.109503318008225,1.0948290149700626,9.0,0.0120536563150218,52841868447.0,100000000000.0
2260,ripple,1635379200000,0.996836752619904,5937361026.283024,46866516355.16261,2021-10-28 00:00:00,1.0571774597553356,,1.0911419485522487,,-0.0002339568430040906,0.009594297816517178,38.27542464458766,1.1058981002609174,1.0854964185557616,8.0,0.009595967053649518,52841868447.0,100000000000.0
2261,ripple,1635465600000,1.0587801978680311,6170566995.369246,49800059933.16295,2021-10-29 00:00:00,1.0562396851513718,,1.0898728602901224,,-0.002244559650313116,0.00722652632315112,47.06234552742061,1.1057638599863162,1.0829520165855016,7.0,0.007227733261062371,52841868447.0,100000000000.0
2262,ripple,1635552000000,1.0834103873992738,4824774933.090287,50786029526.88663,2021-10-30 00:00:00,1.0560829690695706,,1.0896194299806774,,-0.0018294377885861302,0.00541533350080367,50.103944149162295,1.1017251482416517,1.0829956709487178,8.0,0.005416220446706803,52841868447.0,100000000000.0
2263,ripple,1635638400000,1.0758992453555496,4190514902.8476267,50566114767.03765,2021-10-31 00:00:00,1.0565299000272341,,1.0890813835247901,,-0.002082530991136089,0.003915760602415718,49.176017878235605,1.098716768448097,1.0823198208922256,9.0,0.003916418096088269,52841868447.0,100000000000.0
2264,ripple,1635724800000,1.1143882936902771,6015356674.923554,52393229939.57826,2021-11-01 00:00:00,1.057313247272321,,1.090073811374417,,0.0008132605947204219,0.0032952606008766587,53.888667084079025,1.0977843237127092,1.0853739611587065,8.0,0.003295769360014989,52841868447.0,100000000000.0
